name	category	state	exception	norm1	norm1_description	norm1_link	norm1_linkDescription	norm2	norm2_description	norm2_link	norm2_linkDescription	norm3	norm3_description	norm3_link	norm3_linkDescription	norm4	norm4_description	norm4_link	norm4_linkDescription	norm5	norm5_description	norm5_link	norm5_linkDescription
Ecuador	Libertad de expresión	suficiente	Parodia y afines	Código Ingenios Artículo 212 num. 13	Artículo 212. Actos que no requieren autorización para su uso.- Sin perjuicio de lo dispuesto en el artículo anterior, de conformidad con la naturaleza de la obra, los instrumentos internacionales de los que Ecuador es parte y los principios de este Código, no constituirá violación de los derechos patrimoniales del titular de derechos, aquellos casos determinados en el presente artículo, siempre que no atenten contra la normal explotación de las obras y no causen perjuicio injustificado a los legítimos intereses del titular o titulares de los derechos. En este sentido, los siguientes actos no requieren la autorización del titular de los derechos ni están sujetos a remuneración alguna: (...) 13. La sátira, pastiche o parodia de una obra divulgada, siempre que se ajuste a la reglas de estos géneros, mientras no implique el riesgo de confusión con ésta, ni ocasione daño a la obra o a la reputación del autor o del artista intérprete o ejecutante, según el caso. En ningún caso esta utilización podrá constituir una explotación encubierta de la obra.	https://wipolex.wipo.int/es/text/439410	Enlace a la norma																
México	Libertad de expresión	no existe	Parodia y afines																				
Panamá	Libertad de expresión	no existe	Parodia y afines																				
Paraguay	Libertad de expresión	no existe	Parodia y afines																				
Perú	Libertad de expresión	insuficiente	Parodia y afines	Decreto Legislativo 822 Artículo 49	Artículo 49. No será considerada transformación que exija autorización del autor la parodia de una obra divulgada mientras no implique riesgo de confusión con la misma ni se infiera un daño a la obra original o a su autor y sin perjuicio de la remuneración que le corresponda por esa utilización.	https://wipolex.wipo.int/en/text/506917	Enlace a la norma																
Uruguay	Libertad de expresión	no existe	Parodia y afines																				
Argentina	Fines educativos	insuficiente	Comunicación	Ley 11723 Artículo 36 inc. 2	Artículo 36. Los autores de obras literarias, dramáticas, dramático-musicales y musicales gozan del derecho exclusivo de autorizar: a) La recitación, la representación y la ejecución pública de sus obras. b) La difusión pública por cualquier medio de la recitación, la representación y la ejecución de sus obras. Sin embargo, será lícita y estará exenta del pago de derechos de autor y de los intérpretes que establece el artículo 56, la representación, la ejecución y la recitación de obras literarias o artísticas ya publicadas, en actos públicos organizados por establecimientos de enseñanza, vinculados con el cumplimiento de sus fines educativos, planes y programas de estudio, siempre que el espectáculo no sea difundido fuera del lugar donde se realice y la concurrencia y la actuación de los intérpretes sea gratuita. 	http://servicios.infoleg.gob.ar/infolegInternet/anexos/40000-44999/42755/texact.htm	Enlace a la norma																
Brasil	Fines educativos	insuficiente	Comunicación	Ley 9610 Artículo 46 num. VI	Artículo 46. No constituye ofensa a los derechos de autor: (...) VI - la representación teatral y la ejecución musical, cuando se realizan en el receso familiar o, para fines exclusivamente didácticos, en los establecimientos educativos, cuando no haya, en ningún caso, intención de lucro;	https://wipolex.wipo.int/es/text/492820	Enlace a la norma																
Chile	Fines educativos	suficiente	Comunicación	Ley 17336 Artículo 71 N	Artículo 71 N. No se considera comunicación ni ejecución pública de la obra, inclusive tratándose de fonogramas, su utilización dentro del núcleo familiar, en establecimientos educacionales, de beneficencia, bibliotecas, archivos y museos, siempre que esta utilización se efectúe sin fines lucrativos. En estos casos no se requerirá autorización del autor o titular ni pago de remuneración alguna.	http://bcn.cl/2no88	Enlace a la norma	Ley 17336 Artículo 71 Q	Artículo 71 Q. Es lícito el uso incidental y excepcional de una obra protegida con el propósito de crítica, comentario, caricatura, enseñanza, interés académico o de investigación, siempre que dicha utilización no constituya una explotación encubierta de la obra protegida. La excepción establecida en este artículo no es aplicable a obras audiovisuales de carácter documental.	http://bcn.cl/2no89	Enlace a la norma												
Colombia	Fines educativos	suficiente	Comunicación	Ley 23 Artículo 32	Artículo 32. Es permitido utilizar obras literarias o artísticas o parte de ellas, a título de ilustración en obras destinadas a la enseñanza, por medio de publicaciones, emisiones de radiodifusión o grabaciones sonoras o visuales, dentro de los límites justificados por el fin propuesto, o comunicar con propósitos de enseñanza la obra radiodifundida para fines escolares, educativos, universitarios y de formación profesional sin fines de lucro, con la obligación de mencionar el nombre del autor y el título de las obras así utilizadas.	http://derechodeautor.gov.co:8080/documents/10181/20095192/LEY+23+DEL+28+DE+ENERO+DE+1982++LEY+DE+DERECHOS+DE+AUTOR.pdf/9583a270-441d-4be6-a11a-f5e4676bfc3c	Enlace a la norma	Ley 23 Artículo 98 parágrafo 2	Artículo 98. Los derechos patrimoniales sobre la obra cinematográfica se reconocerán, salvo estipulación en contrario a favor del productor.  (...)  Parágrafo 2° - No se considerará comunicación pública, para los efectos del ejercicio de este derecho, la que se realice con fines estrictamente educativos, dentro del recinto o instalaciones de los institutos de educación, siempre que no se cobre suma alguna por el derecho de entrada. Así mismo, el pago o reconocimiento de este derecho de remuneración no le es aplicable a aquellos establecimientos abiertos al público que utilicen la obra audiovisual para el entretenimiento de sus trabajadores, o cuya finalidad de comunicación de la obra audiovisual no sea la de entretener con ella al público consumidor con ánimo de lucro o de ventas.	http://derechodeautor.gov.co:8080/documents/10181/20095192/LEY+23+DEL+28+DE+ENERO+DE+1982++LEY+DE+DERECHOS+DE+AUTOR.pdf/9583a270-441d-4be6-a11a-f5e4676bfc3c	Enlace a la norma	Ley 23 Artículo 164	Artículo 164. No se considera como ejecución pública, para los efectos de esta Ley, la que se realice con fines estrictamente educativos, dentro del recinto o instalaciones de los institutos de educación siempre que no se cobre suma alguna por el derecho de entrada.	http://derechodeautor.gov.co:8080/documents/10181/20095192/LEY+23+DEL+28+DE+ENERO+DE+1982++LEY+DE+DERECHOS+DE+AUTOR.pdf/9583a270-441d-4be6-a11a-f5e4676bfc3c	Enlace a la norma								
Ecuador	Fines educativos	suficiente	Comunicación	Código Ingenios Artículo 212 num. 17 y 28	Artículo 212. Actos que no requieren autorización para su uso.- Sin perjuicio de lo dispuesto en el artículo anterior, de conformidad con la naturaleza de la obra, los instrumentos internacionales de los que Ecuador es parte y los principios de este Código, no constituirá violación de los derechos patrimoniales del titular de derechos, aquellos casos determinados en el presente artículo, siempre que no atenten contra la normal explotación de las obras y no causen perjuicio injustificado a los legítimos intereses del titular o titulares de los derechos. En este sentido, los siguientes actos no requieren la autorización del titular de los derechos ni están sujetos a remuneración alguna: (...)  17. La representación, ejecución y comunicación pública de una obra en el curso de las actividades de una institución de enseñanza por parte del personal y los estudiantes de tal institución, siempre que no se cobre por tal acto y el público esté compuesto principalmente por el personal y estudiantes de la institución o padres o tutores de alumnos y otras personas directamente vinculadas con las actividades de la institución; (...)  28. La ejecución o comunicación pública de obras con fines educativos y no lucrativos. No podrán hacer uso de esta excepción: a. Las entidades privadas con fines de lucro no consideradas microempresas; b. Las entidades privadas sin fines de lucro que tengan vínculo con una entidad privada con fin de lucro;	https://wipolex.wipo.int/es/text/439410	Enlace a la norma																
México	Fines educativos	insuficiente	Comunicación	Ley Federal del Derecho de Autor Artículo 16 IV	Artículo 16. La obra podrá hacerse del conocimiento público mediante los actos que se describen a continuación: (...)  IV. Ejecución o representación pública: Presentación de una obra, por cualquier medio, a oyentes o espectadores sin restringirla a un grupo privado o círculo familiar. No se considera pública la ejecución o representación que se hace de la obra dentro del círculo de una escuela o una institución de asistencia pública o privada, siempre y cuando no se realice con fines de lucro;	https://wipolex.wipo.int/en/text/579009	Enlace a la norma	Ley Federal del Derecho de Autor Artículo 151 III	Artículo 151. No constituyen violaciones a los derechos de los artistas intérpretes o ejecutantes, productores de fonogramas, de videogramas u organismos de radiodifusión la utilización de sus actuaciones, fonogramas, videogramas o emisiones, cuando: (...)  III. Sea con fines de enseñanza o investigación científica,	https://wipolex.wipo.int/en/text/579009	Enlace a la norma												
Panamá	Fines educativos	suficiente	Comunicación	Ley 64 Artículo 67 num. 3	Artículo 67. Son comunicaciones lícitas, sin autorización del autor ni pago de remuneración: (...)  3. Las verificadas en el curso de las actividades de una institución de enseñanza con fines exclusivamente didácticos, por el personal y los estudiantes de tal institución, siempre que no se cobre por la entrada ni tenga algún fin lucrativo directo o indirecto, y el público esté compuesto exclusivamente por el personal y estudiantes de la institución o padres, representantes o tutores de los alumnos u otras personas directamente vinculadas con las actividades de la institución.	https://www.wipo.int/edocs/lexdocs/laws/es/pa/pa043es.pdf	Enlace a la norma																
Paraguay	Fines educativos	suficiente	Comunicación	Ley 1328 Artículo 38 num. 3	Artículo 38. Las obras del ingenio protegidas por la presente ley podrán ser comunicadas lícitamente, sin necesidad de la autorización del autor ni el pago de remuneración alguna, en los casos siguientes: (...)  3. cuando se trate de copias únicas y personales que con fines exclusivamente didácticos utilicen los docentes en establecimientos de enseñanza;	https://wipolex.wipo.int/es/text/129429	Enlace a la norma																
